52487 -0.2278642
52488 -0.2275153
52489 -0.2271173
52490 -0.2265940
52491 -0.2259256
52492 -0.2251736
52493 -0.2244468
52494 -0.2238538
52495 -0.2235121
52496 -0.2235028
52497 -0.2237848
52498 -0.2242593
52499 -0.2248106
52500 -0.2253264
52501 -0.2257004
52502 -0.2258750
52503 -0.2258207
52504 -0.2255800
52505 -0.2252109
52506 -0.2247943
52507 -0.2244434
52508 -0.2242837
52509 -0.2242726
52510 -0.2243457
52511 -0.2245372
52512 -0.2248255
52513 -0.2251559
52514 -0.2254898
52515 -0.2257215
52516 -0.2258330
52517 -0.2257944
52518 -0.2256559
52519 -0.2254461
52520 -0.2252013
52521 -0.2249979
52522 -0.2249482
52523 -0.2251731
52524 -0.2256918
52525 -0.2265354
52526 -0.2275706
52527 -0.2285929
52528 -0.2294293
52529 -0.2299956
52530 -0.2303010
52531 -0.2304289
52532 -0.2304452
52533 -0.2304105
52534 -0.2303807
52535 -0.2304077
52536 -0.2305348
52537 -0.2307663
52538 -0.2310745
52539 -0.2314838
52540 -0.2319547
52541 -0.2324052
52542 -0.2327569
52543 -0.2329954
52544 -0.2331238
52545 -0.2331879
52546 -0.2331110
52547 -0.2329257
52548 -0.2327839
52549 -0.2328016
52550 -0.2329950
52551 -0.2334691
52552 -0.2342784
52553 -0.2353281
52554 -0.2364612
52555 -0.2375289
52556 -0.2384156
52557 -0.2390338
52558 -0.2393784
52559 -0.2395506
52560 -0.2396794
52561 -0.2398571
52562 -0.2401361
52563 -0.2405364
52564 -0.2410304
52565 -0.2417010
52566 -0.2424363
52567 -0.2432027
52568 -0.2439528
52569 -0.2446790
52570 -0.2453542
52571 -0.2459232
52572 -0.2463341
52573 -0.2466388
52574 -0.2468527
52575 -0.2470548
52576 -0.2472058
52577 -0.2475300
52578 -0.2480915
52579 -0.2489250
52580 -0.2500198
52581 -0.2512626
52582 -0.2524989
52583 -0.2535820
52584 -0.2544215
52585 -0.2549833
52586 -0.2553350
52587 -0.2555471
52588 -0.2556671
52589 -0.2557684
52590 -0.2559476
52591 -0.2562578
52592 -0.2567548
52593 -0.2573498
52594 -0.2579917
52595 -0.2586459
52596 -0.2592559
52597 -0.2597629
52598 -0.2601444
52599 -0.2603971
52600 -0.2605835
52601 -0.2607402
52602 -0.2609064
52603 -0.2611530
